,Unnamed: 0,ID,Code,Language Name,Alternate Names,Endangerment Status,Estimated Speakers,Language Family,Dialects/Variants,Additional Information,Notes,Geographical Regions,Region,Coordinates,Index,Country,Latitude,Longitude
3002,3616,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Turkey,47.5,16.5
3003,3617,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Germany,47.5,16.5
3004,3618,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Russia,47.5,16.5
3005,3619,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Ukraine,47.5,16.5
3006,3620,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Bulgaria,47.5,16.5
3007,3621,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Romania,47.5,16.5
3008,3622,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Lithuania,47.5,16.5
3009,3623,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,France,47.5,16.5
3010,3624,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Italy,47.5,16.5
3011,3625,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Greece,47.5,16.5
3012,3626,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Macedonia,47.5,16.5
3013,3627,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,United Kingdom,47.5,16.5
3014,3628,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Poland,47.5,16.5
3015,3629,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Czech Republic,47.5,16.5
3016,3630,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Netherlands,47.5,16.5
3017,3631,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Switzerland,47.5,16.5
3018,3632,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Finland,47.5,16.5
3019,3633,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Austria,47.5,16.5
3020,3634,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Croatia,47.5,16.5
3021,3635,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Latvia,47.5,16.5
3022,3636,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Slovakia,47.5,16.5
3023,3637,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Hungary,47.5,16.5
3024,3638,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Albania,47.5,16.5
3025,3639,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Belarus,47.5,16.5
3026,3640,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Bosnia and Herzegovina,47.5,16.5
3027,3641,5343,rmo,Sinte Romani,"Romani, Sinte; Romany; Manuche; Manouche; Ziguener; Sintí; Tsigane; Rommanes; Sinte; Sinti; Zigeuner; European Romany;",At risk,318920.0,Indo-European; Indo-Iranian; Indo-Aryan; Central Zone,Lallere; Kranaria; Manouche; Gadschkene; Manuche; Praistiki; Estracharia; Slovenian-Croatian; Slovenian-Croatian Romani; Abbruzzesi; Eftawagaria; Krantiki; Piedmont Sintí; Serbian Romani;,,,Turkey;Germany;Russia;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro;,Europe;Caucasus;East Asia,"(47.5, 16.5)",2729,Slovenia,47.5,16.5
